algorithm;stop_threshold;run;iteration;current_coverage;current_active_wp;best_coverage;best_active_wp;elapsed_ms
CompactingSolver;100;2;207;99.94533;46.98219;100.00000;47.00233;100645
CompactingSolver;100;2;208;99.95899;46.98722;100.00000;47.00233;101129
CompactingSolver;100;2;209;99.87698;46.95701;100.00000;47.00233;101617
CompactingSolver;100;2;210;99.80864;46.92823;100.00000;47.00233;102116
CompactingSolver;100;2;211;99.91799;46.97212;100.00000;47.00233;102610
CompactingSolver;100;2;212;99.90432;46.96708;100.00000;47.00233;103092
CompactingSolver;100;2;213;99.86331;46.95197;100.00000;47.00233;103570
CompactingSolver;100;2;214;99.86331;46.95197;100.00000;47.00233;104049
CompactingSolver;100;2;215;99.93166;46.97715;100.00000;47.00233;104531
CompactingSolver;100;2;216;99.89065;46.96205;100.00000;47.00233;105011
CompactingSolver;100;2;217;99.93166;46.97715;100.00000;47.00233;105490
CompactingSolver;100;2;218;99.86331;46.95197;100.00000;47.00233;105978
CompactingSolver;100;2;219;99.97266;46.99226;100.00000;47.00233;106470
CompactingSolver;100;2;220;99.97266;46.99226;100.00000;47.00233;106959
CompactingSolver;100;2;221;99.89065;46.95845;100.00000;47.00233;107450
CompactingSolver;100;3;0;99.83598;46.94190;99.83598;46.94190;488
CompactingSolver;100;3;1;99.90432;46.96708;99.90432;46.96708;965
CompactingSolver;100;3;2;99.90432;46.96348;99.90432;46.96708;1444
CompactingSolver;100;3;3;99.94533;46.98219;99.94533;46.98219;1926
CompactingSolver;100;3;4;99.89065;46.95845;99.94533;46.98219;2407
CompactingSolver;100;3;5;99.90432;46.96708;99.94533;46.98219;2898
CompactingSolver;100;3;6;99.98633;46.99730;99.98633;46.99730;3387
CompactingSolver;100;3;7;99.93166;46.97715;99.98633;46.99730;3883
CompactingSolver;100;3;8;99.93166;46.97715;99.98633;46.99730;4371
CompactingSolver;100;3;9;99.95899;46.98722;99.98633;46.99730;4862
CompactingSolver;100;3;10;99.97266;46.98866;99.98633;46.99730;5355
CompactingSolver;100;3;11;99.89065;46.96205;99.98633;46.99730;5839
CompactingSolver;100;3;12;99.95899;46.98722;99.98633;46.99730;6330
CompactingSolver;100;3;13;99.91799;46.97212;99.98633;46.99730;6850
CompactingSolver;100;3;14;99.84964;46.94694;99.98633;46.99730;7333
CompactingSolver;100;3;15;99.93166;46.97715;99.98633;46.99730;7830
CompactingSolver;100;3;16;99.83598;46.93831;99.98633;46.99730;8329
CompactingSolver;100;3;17;99.98633;46.99730;99.98633;46.99730;8816
CompactingSolver;100;3;18;99.87698;46.95701;99.98633;46.99730;9301
CompactingSolver;100;3;19;99.89065;46.96205;99.98633;46.99730;9788
CompactingSolver;100;3;20;99.97266;46.99226;99.98633;46.99730;10277
CompactingSolver;100;3;21;99.94533;46.98219;99.98633;46.99730;10763
CompactingSolver;100;3;22;99.89065;46.96205;99.98633;46.99730;11249
CompactingSolver;100;3;23;99.91799;46.96852;99.98633;46.99730;11738
CompactingSolver;100;3;24;99.93166;46.97715;99.98633;46.99730;12241
CompactingSolver;100;3;25;99.90432;46.96708;99.98633;46.99730;12731
CompactingSolver;100;3;26;99.89065;46.96205;99.98633;46.99730;13216
CompactingSolver;100;3;27;99.95899;46.98363;99.98633;46.99730;13698
CompactingSolver;100;3;28;99.94533;46.98219;99.98633;46.99730;14180
CompactingSolver;100;3;29;99.89065;46.95845;99.98633;46.99730;14665
CompactingSolver;100;3;30;99.94533;46.98219;99.98633;46.99730;15149
CompactingSolver;100;3;31;99.97266;46.99226;99.98633;46.99730;15637
CompactingSolver;100;3;32;99.93166;46.97715;99.98633;46.99730;16128
CompactingSolver;100;3;33;99.87698;46.95341;99.98633;46.99730;16628
CompactingSolver;100;3;34;99.90432;46.96708;99.98633;46.99730;17117
CompactingSolver;100;3;35;99.91799;46.97212;99.98633;46.99730;17606
CompactingSolver;100;3;36;99.94533;46.98219;99.98633;46.99730;18096
CompactingSolver;100;3;37;99.89065;46.96205;99.98633;46.99730;18594
CompactingSolver;100;3;38;99.87698;46.95701;99.98633;46.99730;19102
CompactingSolver;100;3;39;99.87698;46.95701;99.98633;46.99730;19588
CompactingSolver;100;3;40;99.94533;46.98219;99.98633;46.99730;20065
CompactingSolver;100;3;41;99.72663;46.90162;99.98633;46.99730;20546
CompactingSolver;100;3;42;99.89065;46.96205;99.98633;46.99730;21032
CompactingSolver;100;3;43;99.90432;46.96708;99.98633;46.99730;21516
CompactingSolver;100;3;44;99.90432;46.96708;99.98633;46.99730;22017
CompactingSolver;100;3;45;99.90432;46.96708;99.98633;46.99730;22495
CompactingSolver;100;3;46;99.95899;46.98722;99.98633;46.99730;22973
CompactingSolver;100;3;47;99.90432;46.96708;99.98633;46.99730;23456
CompactingSolver;100;3;48;99.90432;46.96348;99.98633;46.99730;23933
CompactingSolver;100;3;49;99.87698;46.95341;99.98633;46.99730;24409
CompactingSolver;100;3;50;99.98633;46.99730;99.98633;46.99730;24909
CompactingSolver;100;3;51;99.95899;46.98722;99.98633;46.99730;25395
CompactingSolver;100;3;52;99.94533;46.98219;99.98633;46.99730;25874
CompactingSolver;100;3;53;99.95899;46.98722;99.98633;46.99730;26349
CompactingSolver;100;3;54;99.91799;46.97212;99.98633;46.99730;26827
CompactingSolver;100;3;55;100.00000;47.00233;100.00000;47.00233;27309
CompactingSolver;100;3;56;99.97266;46.99226;100.00000;47.00233;27789
CompactingSolver;100;3;57;99.93166;46.97715;100.00000;47.00233;28268
CompactingSolver;100;3;58;99.90432;46.96708;100.00000;47.00233;28748
CompactingSolver;100;3;59;99.94533;46.98219;100.00000;47.00233;29230
CompactingSolver;100;3;60;99.93166;46.97715;100.00000;47.00233;29710
CompactingSolver;100;3;61;99.97266;46.99226;100.00000;47.00233;30191
CompactingSolver;100;3;62;99.87698;46.95701;100.00000;47.00233;30672
CompactingSolver;100;3;63;99.94533;46.98219;100.00000;47.00233;31153
CompactingSolver;100;3;64;99.93166;46.97715;100.00000;47.00233;31633
CompactingSolver;100;3;65;99.94533;46.98219;100.00000;47.00233;32173
CompactingSolver;100;3;66;99.95899;46.98722;100.00000;47.00233;32662
CompactingSolver;100;3;67;99.90432;46.96348;100.00000;47.00233;33169
CompactingSolver;100;3;68;99.94533;46.98219;100.00000;47.00233;33718
CompactingSolver;100;3;69;99.94533;46.98219;100.00000;47.00233;34210
CompactingSolver;100;3;70;99.91799;46.97212;100.00000;47.00233;34708
CompactingSolver;100;3;71;99.94533;46.98219;100.00000;47.00233;35199
CompactingSolver;100;3;72;99.97266;46.99226;100.00000;47.00233;35678
CompactingSolver;100;3;73;99.90432;46.96708;100.00000;47.00233;36159
CompactingSolver;100;3;74;99.90432;46.96708;100.00000;47.00233;36637
CompactingSolver;100;3;75;99.90432;46.96708;100.00000;47.00233;37116
CompactingSolver;100;3;76;99.94533;46.97859;100.00000;47.00233;37598
CompactingSolver;100;3;77;99.93166;46.97715;100.00000;47.00233;38080
CompactingSolver;100;3;78;99.86331;46.94838;100.00000;47.00233;38559
CompactingSolver;100;3;79;99.87698;46.95701;100.00000;47.00233;39036
CompactingSolver;100;3;80;99.91799;46.97212;100.00000;47.00233;39514
CompactingSolver;100;3;81;99.98633;46.99730;100.00000;47.00233;39998
CompactingSolver;100;3;82;99.82231;46.93687;100.00000;47.00233;40476
CompactingSolver;100;3;83;99.94533;46.98219;100.00000;47.00233;40955
CompactingSolver;100;3;84;99.93166;46.97715;100.00000;47.00233;41435
CompactingSolver;100;3;85;99.89065;46.96205;100.00000;47.00233;41915
CompactingSolver;100;3;86;99.97266;46.99226;100.00000;47.00233;42397
CompactingSolver;100;3;87;99.91799;46.97212;100.00000;47.00233;42873
CompactingSolver;100;3;88;99.98633;46.99730;100.00000;47.00233;43349
CompactingSolver;100;3;89;99.86331;46.95197;100.00000;47.00233;43827
CompactingSolver;100;3;90;99.97266;46.99226;100.00000;47.00233;44304
CompactingSolver;100;3;91;99.89065;46.96205;100.00000;47.00233;44784
CompactingSolver;100;3;92;99.97266;46.99226;100.00000;47.00233;45269
CompactingSolver;100;3;93;99.91799;46.97212;100.00000;47.00233;45748
CompactingSolver;100;3;94;99.83598;46.94190;100.00000;47.00233;46234
CompactingSolver;100;3;95;99.93166;46.97715;100.00000;47.00233;46722
CompactingSolver;100;3;96;99.95899;46.98722;100.00000;47.00233;47248
CompactingSolver;100;3;97;99.90432;46.96708;100.00000;47.00233;47759
CompactingSolver;100;3;98;99.91799;46.97212;100.00000;47.00233;48261
CompactingSolver;100;3;99;99.95899;46.98722;100.00000;47.00233;48758
CompactingSolver;100;3;100;99.91799;46.96852;100.00000;47.00233;49270
CompactingSolver;100;3;101;99.94533;46.98219;100.00000;47.00233;49767
CompactingSolver;100;3;102;99.93166;46.97356;100.00000;47.00233;50262
CompactingSolver;100;3;103;99.93166;46.97715;100.00000;47.00233;50759
CompactingSolver;100;3;104;99.83598;46.94190;100.00000;47.00233;51255
CompactingSolver;100;3;105;99.82231;46.93687;100.00000;47.00233;51750
CompactingSolver;100;3;106;99.97266;46.98866;100.00000;47.00233;52249
CompactingSolver;100;3;107;99.86331;46.95197;100.00000;47.00233;52750
CompactingSolver;100;3;108;99.90432;46.96708;100.00000;47.00233;53305
CompactingSolver;100;3;109;99.94533;46.98219;100.00000;47.00233;53816
CompactingSolver;100;3;110;99.91799;46.97212;100.00000;47.00233;54306
CompactingSolver;100;3;111;99.93166;46.97715;100.00000;47.00233;54820
CompactingSolver;100;3;112;99.89065;46.96205;100.00000;47.00233;55329
CompactingSolver;100;3;113;99.95899;46.98363;100.00000;47.00233;55841
CompactingSolver;100;3;114;99.94533;46.98219;100.00000;47.00233;56402
CompactingSolver;100;3;115;99.89065;46.95845;100.00000;47.00233;56902
CompactingSolver;100;3;116;99.87698;46.95701;100.00000;47.00233;57425
CompactingSolver;100;3;117;99.94533;46.98219;100.00000;47.00233;57951
CompactingSolver;100;3;118;99.93166;46.97715;100.00000;47.00233;58453
CompactingSolver;100;3;119;99.86331;46.95197;100.00000;47.00233;58934
CompactingSolver;100;3;120;99.86331;46.95197;100.00000;47.00233;59420
CompactingSolver;100;3;121;99.89065;46.96205;100.00000;47.00233;59904
CompactingSolver;100;3;122;99.90432;46.96708;100.00000;47.00233;60399
CompactingSolver;100;3;123;99.89065;46.96205;100.00000;47.00233;60898
CompactingSolver;100;3;124;99.94533;46.98219;100.00000;47.00233;61397
CompactingSolver;100;3;125;99.98633;46.99730;100.00000;47.00233;61913
CompactingSolver;100;3;126;99.95899;46.98722;100.00000;47.00233;62396
CompactingSolver;100;3;127;99.83598;46.94190;100.00000;47.00233;62907
CompactingSolver;100;3;128;99.93166;46.97715;100.00000;47.00233;63391
CompactingSolver;100;3;129;99.97266;46.99226;100.00000;47.00233;63884
CompactingSolver;100;3;130;99.94533;46.98219;100.00000;47.00233;64375
CompactingSolver;100;3;131;99.95899;46.98722;100.00000;47.00233;64866
CompactingSolver;100;3;132;99.95899;46.98722;100.00000;47.00233;65350
CompactingSolver;100;3;133;99.87698;46.95701;100.00000;47.00233;65846
CompactingSolver;100;3;134;99.93166;46.97715;100.00000;47.00233;66347
CompactingSolver;100;3;135;99.89065;46.96205;100.00000;47.00233;66835
CompactingSolver;100;3;136;99.87698;46.95701;100.00000;47.00233;67317
CompactingSolver;100;3;137;99.95899;46.98722;100.00000;47.00233;67811
CompactingSolver;100;3;138;99.83598;46.94190;100.00000;47.00233;68324
CompactingSolver;100;3;139;99.94533;46.98219;100.00000;47.00233;68833
CompactingSolver;100;3;140;99.84964;46.91744;100.00000;47.00233;69345
CompactingSolver;100;3;141;99.98633;46.99730;100.00000;47.00233;69845
CompactingSolver;100;3;142;99.95899;46.98722;100.00000;47.00233;70344
CompactingSolver;100;3;143;99.91799;46.97212;100.00000;47.00233;70828
CompactingSolver;100;3;144;99.87698;46.95701;100.00000;47.00233;71311
CompactingSolver;100;3;145;99.91799;46.97212;100.00000;47.00233;71793
CompactingSolver;100;3;146;99.94533;46.98219;100.00000;47.00233;72274
CompactingSolver;100;3;147;99.87698;46.95701;100.00000;47.00233;72756
CompactingSolver;100;3;148;99.93166;46.97715;100.00000;47.00233;73236
CompactingSolver;100;3;149;99.91799;46.97212;100.00000;47.00233;73718
CompactingSolver;100;3;150;99.93166;46.97356;100.00000;47.00233;74200
CompactingSolver;100;3;151;99.93166;46.96492;100.00000;47.00233;74706
CompactingSolver;100;3;152;99.93166;46.97715;100.00000;47.00233;75219
CompactingSolver;100;3;153;99.98633;46.99730;100.00000;47.00233;75701
CompactingSolver;100;3;154;99.94533;46.98219;100.00000;47.00233;76189
CompactingSolver;100;4;0;99.94533;46.98219;99.94533;46.98219;490
CompactingSolver;100;4;1;99.97266;46.99226;99.97266;46.99226;979
CompactingSolver;100;4;2;100.00000;47.00233;100.00000;47.00233;1460
CompactingSolver;100;4;3;99.90432;46.96708;100.00000;47.00233;1941
CompactingSolver;100;4;4;99.95899;46.98722;100.00000;47.00233;2426
CompactingSolver;100;4;5;99.90432;46.96708;100.00000;47.00233;2907
CompactingSolver;100;4;6;99.97266;46.99226;100.00000;47.00233;3384
CompactingSolver;100;4;7;99.91799;46.97212;100.00000;47.00233;3862
CompactingSolver;100;4;8;99.94533;46.98219;100.00000;47.00233;4339
CompactingSolver;100;4;9;99.87698;46.95701;100.00000;47.00233;4816
CompactingSolver;100;4;10;99.84964;46.94694;100.00000;47.00233;5294
CompactingSolver;100;4;11;99.90432;46.96708;100.00000;47.00233;5772
CompactingSolver;100;4;12;99.93166;46.97715;100.00000;47.00233;6260
CompactingSolver;100;4;13;99.87698;46.95701;100.00000;47.00233;6746
CompactingSolver;100;4;14;99.94533;46.98219;100.00000;47.00233;7231
CompactingSolver;100;4;15;99.98633;46.99370;100.00000;47.00233;7710
CompactingSolver;100;4;16;99.93166;46.97715;100.00000;47.00233;8188
CompactingSolver;100;4;17;99.93166;46.97715;100.00000;47.00233;8666
CompactingSolver;100;4;18;99.93166;46.97715;100.00000;47.00233;9147
CompactingSolver;100;4;19;99.91799;46.97212;100.00000;47.00233;9628
CompactingSolver;100;4;20;99.95899;46.98722;100.00000;47.00233;10106
CompactingSolver;100;4;21;99.98633;46.99730;100.00000;47.00233;10589
CompactingSolver;100;4;22;99.95899;46.98722;100.00000;47.00233;11070
CompactingSolver;100;4;23;99.82231;46.93327;100.00000;47.00233;11552
CompactingSolver;100;4;24;99.90432;46.93759;100.00000;47.00233;12032
CompactingSolver;100;4;25;99.97266;46.99226;100.00000;47.00233;12510
CompactingSolver;100;4;26;99.90432;46.96348;100.00000;47.00233;12988
CompactingSolver;100;4;27;99.94533;46.98219;100.00000;47.00233;13467
CompactingSolver;100;4;28;99.90432;46.96708;100.00000;47.00233;13947
CompactingSolver;100;4;29;99.97266;46.99226;100.00000;47.00233;14423
CompactingSolver;100;4;30;99.93166;46.97715;100.00000;47.00233;14903
CompactingSolver;100;4;31;99.93166;46.97715;100.00000;47.00233;15384
CompactingSolver;100;4;32;99.95899;46.98722;100.00000;47.00233;15883
CompactingSolver;100;4;33;99.98633;46.99730;100.00000;47.00233;16379
CompactingSolver;100;4;34;99.87698;46.95701;100.00000;47.00233;16875
CompactingSolver;100;4;35;99.94533;46.98219;100.00000;47.00233;17368
CompactingSolver;100;4;36;99.94533;46.98219;100.00000;47.00233;17860
CompactingSolver;100;4;37;99.89065;46.95845;100.00000;47.00233;18342
CompactingSolver;100;4;38;99.91799;46.96852;100.00000;47.00233;18822
CompactingSolver;100;4;39;99.95899;46.98722;100.00000;47.00233;19298
CompactingSolver;100;4;40;99.91799;46.97212;100.00000;47.00233;19778
CompactingSolver;100;4;41;99.91799;46.97212;100.00000;47.00233;20258
CompactingSolver;100;4;42;99.98633;46.99730;100.00000;47.00233;20737
CompactingSolver;100;4;43;99.90432;46.96708;100.00000;47.00233;21218
CompactingSolver;100;4;44;99.97266;46.99226;100.00000;47.00233;21698
CompactingSolver;100;4;45;99.93166;46.97715;100.00000;47.00233;22178
CompactingSolver;100;4;46;99.94533;46.97859;100.00000;47.00233;22659
CompactingSolver;100;4;47;99.93166;46.97715;100.00000;47.00233;23138
CompactingSolver;100;4;48;99.93166;46.97715;100.00000;47.00233;23617
CompactingSolver;100;4;49;99.87698;46.95701;100.00000;47.00233;24099
CompactingSolver;100;4;50;99.94533;46.98219;100.00000;47.00233;24579
CompactingSolver;100;4;51;99.94533;46.98219;100.00000;47.00233;25057
CompactingSolver;100;4;52;99.95899;46.98722;100.00000;47.00233;25533
CompactingSolver;100;4;53;99.91799;46.97212;100.00000;47.00233;26012
CompactingSolver;100;4;54;99.75396;46.90809;100.00000;47.00233;26491
CompactingSolver;100;4;55;99.97266;46.99226;100.00000;47.00233;26977
CompactingSolver;100;4;56;99.86331;46.95197;100.00000;47.00233;27473
CompactingSolver;100;4;57;99.94533;46.98219;100.00000;47.00233;27961
CompactingSolver;100;4;58;99.86331;46.95197;100.00000;47.00233;28452
CompactingSolver;100;4;59;99.94533;46.98219;100.00000;47.00233;28939
CompactingSolver;100;4;60;99.89065;46.95845;100.00000;47.00233;29418
CompactingSolver;100;4;61;99.97266;46.99226;100.00000;47.00233;29894
CompactingSolver;100;4;62;99.93166;46.97715;100.00000;47.00233;30372
CompactingSolver;100;4;63;99.98633;46.99730;100.00000;47.00233;30849
CompactingSolver;100;4;64;99.94533;46.98219;100.00000;47.00233;31328
CompactingSolver;100;4;65;99.82231;46.93687;100.00000;47.00233;31806
CompactingSolver;100;4;66;99.90432;46.96708;100.00000;47.00233;32282
CompactingSolver;100;4;67;99.87698;46.95701;100.00000;47.00233;32782
CompactingSolver;100;4;68;99.89065;46.96205;100.00000;47.00233;33263
CompactingSolver;100;4;69;99.94533;46.98219;100.00000;47.00233;33745
CompactingSolver;100;4;70;99.94533;46.98219;100.00000;47.00233;34227
CompactingSolver;100;4;71;99.91799;46.97212;100.00000;47.00233;34704
CompactingSolver;100;4;72;99.89065;46.96205;100.00000;47.00233;35183
CompactingSolver;100;4;73;99.89065;46.96205;100.00000;47.00233;35664
CompactingSolver;100;4;74;99.93166;46.97715;100.00000;47.00233;36141
CompactingSolver;100;4;75;99.91799;46.97212;100.00000;47.00233;36618
CompactingSolver;100;4;76;99.97266;46.99226;100.00000;47.00233;37099
CompactingSolver;100;4;77;100.00000;47.00233;100.00000;47.00233;37577
CompactingSolver;100;4;78;99.89065;46.96205;100.00000;47.00233;38057
CompactingSolver;100;4;79;99.94533;46.98219;100.00000;47.00233;38538
CompactingSolver;100;4;80;99.89065;46.96205;100.00000;47.00233;39025
CompactingSolver;100;4;81;99.90432;46.96708;100.00000;47.00233;39529
CompactingSolver;100;4;82;99.89065;46.96205;100.00000;47.00233;40040
CompactingSolver;100;4;83;99.93166;46.97715;100.00000;47.00233;40532
CompactingSolver;100;4;84;99.89065;46.96205;100.00000;47.00233;41014
CompactingSolver;100;4;85;99.90432;46.96708;100.00000;47.00233;41491
CompactingSolver;100;4;86;99.97266;46.99226;100.00000;47.00233;41968
CompactingSolver;100;4;87;99.94533;46.98219;100.00000;47.00233;42447
CompactingSolver;100;4;88;99.89065;46.96205;100.00000;47.00233;42932
CompactingSolver;100;4;89;99.91799;46.97212;100.00000;47.00233;43411
CompactingSolver;100;4;90;99.90432;46.96708;100.00000;47.00233;43894
CompactingSolver;100;4;91;99.94533;46.98219;100.00000;47.00233;44374
CompactingSolver;100;4;92;99.94533;46.98219;100.00000;47.00233;44867
CompactingSolver;100;4;93;99.94533;46.98219;100.00000;47.00233;45349
CompactingSolver;100;4;94;99.93166;46.97715;100.00000;47.00233;45828
CompactingSolver;100;4;95;99.94533;46.98219;100.00000;47.00233;46307
CompactingSolver;100;4;96;99.80864;46.93183;100.00000;47.00233;46786
CompactingSolver;100;4;97;99.95899;46.98722;100.00000;47.00233;47266
CompactingSolver;100;4;98;99.83598;46.94190;100.00000;47.00233;47762
CompactingSolver;100;4;99;99.97266;46.99226;100.00000;47.00233;48261
CompactingSolver;100;4;100;99.95899;46.98722;100.00000;47.00233;48753
CompactingSolver;100;4;101;99.94533;46.98219;100.00000;47.00233;49243
CompactingSolver;100;5;0;99.93166;46.97715;99.93166;46.97715;511
CompactingSolver;100;5;1;99.95899;46.98722;99.95899;46.98722;989
CompactingSolver;100;5;2;99.82231;46.93687;99.95899;46.98722;1474
CompactingSolver;100;5;3;99.95899;46.98722;99.95899;46.98722;1957
CompactingSolver;100;5;4;99.89065;46.96205;99.95899;46.98722;2439
CompactingSolver;100;5;5;99.98633;46.99730;99.98633;46.99730;2919
CompactingSolver;100;5;6;99.84964;46.94694;99.98633;46.99730;3397
CompactingSolver;100;5;7;99.90432;46.96708;99.98633;46.99730;3875
CompactingSolver;100;5;8;99.94533;46.97859;99.98633;46.99730;4353
CompactingSolver;100;5;9;99.94533;46.98219;99.98633;46.99730;4833
CompactingSolver;100;5;10;99.94533;46.97859;99.98633;46.99730;5311
CompactingSolver;100;5;11;99.90432;46.96708;99.98633;46.99730;5791
CompactingSolver;100;5;12;99.84964;46.94694;99.98633;46.99730;6266
CompactingSolver;100;5;13;99.97266;46.99226;99.98633;46.99730;6739
CompactingSolver;100;5;14;99.95899;46.98722;99.98633;46.99730;7215
CompactingSolver;100;5;15;99.95899;46.98722;99.98633;46.99730;7693
CompactingSolver;100;5;16;99.93166;46.97715;99.98633;46.99730;8170
CompactingSolver;100;5;17;99.91799;46.97212;99.98633;46.99730;8646
CompactingSolver;100;5;18;99.94533;46.98219;99.98633;46.99730;9126
CompactingSolver;100;5;19;99.94533;46.98219;99.98633;46.99730;9608
CompactingSolver;100;5;20;99.93166;46.97356;99.98633;46.99730;10088
CompactingSolver;100;5;21;99.91799;46.97212;99.98633;46.99730;10572
CompactingSolver;100;5;22;99.84964;46.94694;99.98633;46.99730;11064
CompactingSolver;100;5;23;99.94533;46.98219;99.98633;46.99730;11554
CompactingSolver;100;5;24;99.89065;46.96205;99.98633;46.99730;12048
CompactingSolver;100;5;25;99.91799;46.97212;99.98633;46.99730;12540
CompactingSolver;100;5;26;99.90432;46.96708;99.98633;46.99730;13017
CompactingSolver;100;5;27;99.90432;46.96708;99.98633;46.99730;13492
CompactingSolver;100;5;28;99.97266;46.99226;99.98633;46.99730;13972
CompactingSolver;100;5;29;99.95899;46.98722;99.98633;46.99730;14449
CompactingSolver;100;5;30;99.89065;46.96205;99.98633;46.99730;14929
CompactingSolver;100;5;31;99.90432;46.96708;99.98633;46.99730;15408
CompactingSolver;100;5;32;99.83598;46.94190;99.98633;46.99730;15882
CompactingSolver;100;5;33;99.89065;46.96205;99.98633;46.99730;16359
CompactingSolver;100;5;34;99.90432;46.96708;99.98633;46.99730;16836
CompactingSolver;100;5;35;99.95899;46.98722;99.98633;46.99730;17312
CompactingSolver;100;5;36;99.89065;46.95845;99.98633;46.99730;17786
CompactingSolver;100;5;37;99.87698;46.95701;99.98633;46.99730;18266
CompactingSolver;100;5;38;99.89065;46.95845;99.98633;46.99730;18749
CompactingSolver;100;5;39;99.94533;46.98219;99.98633;46.99730;19232
CompactingSolver;100;5;40;99.78130;46.92176;99.98633;46.99730;19716
CompactingSolver;100;5;41;99.97266;46.99226;99.98633;46.99730;20195
CompactingSolver;100;5;42;99.87698;46.95701;99.98633;46.99730;20671
CompactingSolver;100;5;43;99.94533;46.96996;99.98633;46.99730;21151
CompactingSolver;100;5;44;99.87698;46.95701;99.98633;46.99730;21629
CompactingSolver;100;5;45;99.83598;46.94190;99.98633;46.99730;22111
CompactingSolver;100;5;46;99.90432;46.96708;99.98633;46.99730;22616
CompactingSolver;100;5;47;99.97266;46.99226;99.98633;46.99730;23106
CompactingSolver;100;5;48;99.87698;46.95701;99.98633;46.99730;23593
CompactingSolver;100;5;49;99.94533;46.98219;99.98633;46.99730;24073
CompactingSolver;100;5;50;99.87698;46.94478;99.98633;46.99730;24553
CompactingSolver;100;5;51;99.94533;46.98219;99.98633;46.99730;25028
CompactingSolver;100;5;52;99.94533;46.98219;99.98633;46.99730;25503
CompactingSolver;100;5;53;99.87698;46.95701;99.98633;46.99730;25978
CompactingSolver;100;5;54;99.93166;46.97356;99.98633;46.99730;26453
CompactingSolver;100;5;55;99.95899;46.98722;99.98633;46.99730;26929
CompactingSolver;100;5;56;99.98633;46.99730;99.98633;46.99730;27406
CompactingSolver;100;5;57;99.94533;46.98219;99.98633;46.99730;27886
CompactingSolver;100;5;58;99.89065;46.95845;99.98633;46.99730;28362
CompactingSolver;100;5;59;99.90432;46.96348;99.98633;46.99730;28837
CompactingSolver;100;5;60;99.90432;46.96708;99.98633;46.99730;29316
CompactingSolver;100;5;61;99.87698;46.95701;99.98633;46.99730;29794
CompactingSolver;100;5;62;99.95899;46.98722;99.98633;46.99730;30270
CompactingSolver;100;5;63;99.93166;46.97356;99.98633;46.99730;30746
CompactingSolver;100;5;64;99.94533;46.98219;99.98633;46.99730;31227
CompactingSolver;100;5;65;99.98633;46.99730;99.98633;46.99730;31708
CompactingSolver;100;5;66;99.90432;46.96708;99.98633;46.99730;32204
CompactingSolver;100;5;67;100.00000;47.00233;100.00000;47.00233;32693
CompactingSolver;100;5;68;99.93166;46.94766;100.00000;47.00233;33195
CompactingSolver;100;5;69;99.86331;46.95197;100.00000;47.00233;33697
CompactingSolver;100;5;70;99.86331;46.95197;100.00000;47.00233;34195
CompactingSolver;100;5;71;99.87698;46.95701;100.00000;47.00233;34739
CompactingSolver;100;5;72;99.97266;46.99226;100.00000;47.00233;35257
CompactingSolver;100;5;73;99.89065;46.95845;100.00000;47.00233;35749
CompactingSolver;100;5;74;99.89065;46.96205;100.00000;47.00233;36258
CompactingSolver;100;5;75;99.91799;46.97212;100.00000;47.00233;36732
CompactingSolver;100;5;76;99.95899;46.98722;100.00000;47.00233;37206
CompactingSolver;100;5;77;99.91799;46.96852;100.00000;47.00233;37683
CompactingSolver;100;5;78;99.90432;46.96708;100.00000;47.00233;38157
CompactingSolver;100;5;79;99.90432;46.96708;100.00000;47.00233;38629
CompactingSolver;100;5;80;99.97266;46.99226;100.00000;47.00233;39104
CompactingSolver;100;5;81;99.83598;46.94190;100.00000;47.00233;39582
CompactingSolver;100;5;82;99.94533;46.98219;100.00000;47.00233;40064
CompactingSolver;100;5;83;99.93166;46.97715;100.00000;47.00233;40537
CompactingSolver;100;5;84;99.87698;46.95701;100.00000;47.00233;41012
CompactingSolver;100;5;85;99.94533;46.97859;100.00000;47.00233;41487
CompactingSolver;100;5;86;99.95899;46.98722;100.00000;47.00233;41964
CompactingSolver;100;5;87;99.89065;46.96205;100.00000;47.00233;42437
CompactingSolver;100;5;88;99.93166;46.97356;100.00000;47.00233;42911
CompactingSolver;100;5;89;99.98633;46.99730;100.00000;47.00233;43384
CompactingSolver;100;5;90;99.93166;46.97715;100.00000;47.00233;43856
CompactingSolver;100;5;91;99.90432;46.96708;100.00000;47.00233;44328
CompactingSolver;100;5;92;99.93166;46.97715;100.00000;47.00233;44805
CompactingSolver;100;5;93;99.91799;46.97212;100.00000;47.00233;45278
CompactingSolver;100;5;94;99.90432;46.96708;100.00000;47.00233;45756
CompactingSolver;100;5;95;99.95899;46.98722;100.00000;47.00233;46234
CompactingSolver;100;5;96;99.95899;46.98722;100.00000;47.00233;46718
CompactingSolver;100;5;97;99.90432;46.96708;100.00000;47.00233;47190
CompactingSolver;100;5;98;99.91799;46.97212;100.00000;47.00233;47684
CompactingSolver;100;5;99;99.94533;46.98219;100.00000;47.00233;48214
CompactingSolver;100;5;100;99.97266;46.98003;100.00000;47.00233;48722
CompactingSolver;100;5;101;99.89065;46.96205;100.00000;47.00233;49229
CompactingSolver;100;5;102;99.89065;46.96205;100.00000;47.00233;49711
CompactingSolver;100;5;103;99.84964;46.94694;100.00000;47.00233;50185
CompactingSolver;100;5;104;99.94533;46.98219;100.00000;47.00233;50670
