Instance	Number-of-Services	Real-Services	Fake-Services	Number-of-Employees	Total-Agents	Working-Agents	%Working-Agents	Total-Drivers	Total-Managers	Total-RampManagers	Algorithm	Productivity-UT	Real-Productivity-UT	P.UT-Agent	P.UT-Driver	P.UT-RampManager	P.UT-Manager	Work-Productivity	Real-Work-Productivity	WP-Agent	WP-Driver	WP-RampManager	WP-Manager	Execution-Time(ms)	Covered-Services(%)	Covered-Services	Active-Work-Productivity
SPC-0.9-agents0055-timePerDay06-instance0000.json	549	521	28	59	55	55	100,000	2	2	0	randomSolver	85,809	84,944	72,368	71,429	0,000	71,429	28,343	24,105	25,859	62,500	0,000	62,500	92,280	96,903	532	28,343
SPC-0.9-agents0055-timePerDay06-instance0000.json	549	521	28	59	55	55	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	3,437	2,589	2,778	12,500	0,000	12,500	8,259	10,747	59	3,437
SPC-0.9-agents0055-timePerDay06-instance0000.json	549	521	28	59	55	49	89,091	2	2	0	compactingSolver	85,243	83,913	48,386	71,429	0,000	71,429	28,766	24,529	26,313	62,500	0,000	62,500	55,787	98,543	541	32,023
SPC-0.25-agents0015-timePerDay04-instance0005.json	174	146	28	19	15	15	100,000	2	2	0	randomSolver	93,038	91,573	82,851	71,429	0,000	71,429	42,544	29,386	37,222	62,500	0,000	62,500	4,723	88,506	154	42,544
SPC-0.25-agents0015-timePerDay04-instance0005.json	174	146	28	19	15	15	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	5,921	3,289	4,167	12,500	0,000	12,500	0,652	10,920	19	5,921
SPC-0.25-agents0015-timePerDay04-instance0005.json	174	146	28	19	15	15	100,000	2	2	0	compactingSolver	88,398	85,731	71,035	71,429	0,000	71,429	43,640	30,482	38,611	62,500	0,000	62,500	5,337	91,379	159	43,640
TFS-1.0-agents0120-timePerDay08-instance0009.json	2086	1983	103	158	120	120	100,000	27	11	0	randomSolver	74,793	68,401	65,958	79,917	0,000	87,693	38,274	26,147	34,427	46,693	0,000	59,578	665,540	100,000	2086	38,274
TFS-1.0-agents0120-timePerDay08-instance0009.json	2086	1983	103	158	120	120	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	4,995	1,582	2,083	10,979	0,000	22,078	71,855	7,526	157	4,995
TFS-1.0-agents0120-timePerDay08-instance0009.json	2086	1983	103	158	120	106	88,333	27	11	0	compactingSolver	90,253	87,175	54,381	69,655	0,000	84,400	38,274	26,147	34,427	46,693	0,000	59,578	668,054	100,000	2086	43,195
TFS-0.9-agents0060-timePerDay06-instance0005.json	1888	1785	103	98	60	60	100,000	27	11	0	randomSolver	86,420	79,841	75,849	79,201	0,000	84,354	51,525	31,973	52,222	46,693	0,000	59,578	240,767	65,201	1231	51,525
TFS-0.9-agents0060-timePerDay06-instance0005.json	1888	1785	103	98	60	60	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,204	1,701	2,778	10,979	0,000	22,078	31,298	5,138	97	7,204
TFS-0.9-agents0060-timePerDay06-instance0005.json	1888	1785	103	98	60	60	100,000	27	11	0	compactingSolver	91,488	87,802	79,440	69,572	0,000	87,430	56,655	37,103	60,602	46,693	0,000	59,578	219,520	74,788	1412	59,066
MAD-0.1-agents0240-timePerDay04-instance0005.json	984	793	191	332	240	237	98,750	54	19	19	randomSolver	98,435	98,558	38,243	64,892	66,667	68,860	20,836	8,708	12,046	41,580	46,875	46,875	428,479	100,000	984	21,026
MAD-0.1-agents0240-timePerDay04-instance0005.json	984	793	191	332	240	240	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	12,119	2,636	3,646	32,147	37,171	37,171	62,171	37,195	366	12,119
MAD-0.1-agents0240-timePerDay04-instance0005.json	984	793	191	332	240	65	27,083	54	19	19	compactingSolver	94,179	88,982	18,167	58,488	71,053	71,053	20,836	8,708	12,046	41,580	46,875	46,875	654,675	100,000	984	44,920
SPC-0.9-agents0030-timePerDay06-instance0005.json	549	521	28	34	30	30	100,000	2	2	0	randomSolver	77,675	75,529	74,809	71,429	0,000	71,429	44,690	37,337	42,315	62,500	0,000	62,500	28,068	86,885	477	44,690
SPC-0.9-agents0030-timePerDay06-instance0005.json	549	521	28	34	30	30	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	3,922	2,451	2,778	12,500	0,000	12,500	4,821	6,193	34	3,922
SPC-0.9-agents0030-timePerDay06-instance0005.json	549	521	28	34	30	30	100,000	2	2	0	compactingSolver	84,372	82,832	80,071	71,429	0,000	71,429	48,284	40,931	46,389	62,500	0,000	62,500	23,964	94,900	521	48,284
SPC-1.0-agents0055-timePerDay06-instance0002.json	607	579	28	59	55	55	100,000	2	2	0	randomSolver	84,150	83,223	73,928	71,429	0,000	71,429	31,168	26,930	28,889	62,500	0,000	62,500	141,696	97,529	592	31,168
SPC-1.0-agents0055-timePerDay06-instance0002.json	607	579	28	59	55	55	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	3,437	2,589	2,778	12,500	0,000	12,500	8,908	9,720	59	3,437
SPC-1.0-agents0055-timePerDay06-instance0002.json	607	579	28	59	55	47	85,455	2	2	0	compactingSolver	84,157	82,848	52,076	71,429	0,000	71,429	31,497	27,260	29,242	62,500	0,000	62,500	69,539	98,682	599	36,438
TFS-0.1-agents0100-timePerDay06-instance0000.json	302	199	103	138	100	89	89,000	27	11	0	randomSolver	97,322	95,132	23,511	79,138	0,000	86,209	17,890	4,006	5,528	46,693	0,000	59,578	51,810	100,000	302	19,440
TFS-0.1-agents0100-timePerDay06-instance0000.json	302	199	103	138	100	100	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	5,921	2,013	2,778	10,979	0,000	22,078	6,446	45,364	137	5,921
TFS-0.1-agents0100-timePerDay06-instance0000.json	302	199	103	138	100	18	18,000	27	11	0	compactingSolver	92,285	79,332	10,540	69,546	0,000	85,838	17,890	4,006	5,528	46,693	0,000	59,578	43,502	100,000	302	47,478
TFS-1.0-agents0060-timePerDay06-instance0007.json	2086	1983	103	98	60	60	100,000	27	11	0	randomSolver	88,200	82,463	78,143	81,908	0,000	84,045	52,347	32,795	53,565	46,693	0,000	59,578	139,497	60,403	1260	52,347
TFS-1.0-agents0060-timePerDay06-instance0007.json	2086	1983	103	98	60	60	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,204	1,701	2,778	10,979	0,000	22,078	34,988	4,650	97	7,204
TFS-1.0-agents0060-timePerDay06-instance0007.json	2086	1983	103	98	60	60	100,000	27	11	0	compactingSolver	91,459	87,667	78,065	70,106	0,000	86,271	56,060	36,508	59,630	46,693	0,000	59,578	379,055	66,683	1391	58,445
TFS-1.0-agents0070-timePerDay06-instance0009.json	2086	1983	103	108	70	70	100,000	27	11	0	randomSolver	86,138	80,116	77,009	78,669	0,000	88,729	51,769	34,028	52,500	46,693	0,000	59,578	208,710	68,360	1426	51,769
TFS-1.0-agents0070-timePerDay06-instance0009.json	2086	1983	103	108	70	70	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	6,794	1,800	2,778	10,979	0,000	22,078	40,828	5,129	107	6,794
TFS-1.0-agents0070-timePerDay06-instance0009.json	2086	1983	103	108	70	70	100,000	27	11	0	compactingSolver	91,161	87,919	80,383	69,995	0,000	86,209	57,068	39,326	60,675	46,693	0,000	59,578	181,556	78,236	1632	59,262
MAD-0.75-agents0360-timePerDay06-instance0003.json	6129	5938	191	452	360	360	100,000	54	19	19	randomSolver	80,420	76,770	67,334	64,645	67,763	71,053	38,887	29,979	37,640	41,580	46,875	46,875	5889,484	94,077	5766	38,887
MAD-0.75-agents0360-timePerDay06-instance0003.json	6129	5938	191	452	360	360	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	8,877	1,936	2,431	32,147	36,595	37,171	631,671	7,913	485	8,877
MAD-0.75-agents0360-timePerDay06-instance0003.json	6129	5938	191	452	360	308	85,556	54	19	19	compactingSolver	92,493	90,802	52,842	58,900	71,053	71,053	40,839	31,931	40,091	41,580	46,875	46,875	3113,001	100,000	6129	46,497
SPC-0.5-agents0040-timePerDay04-instance0004.json	318	290	28	44	40	40	100,000	2	2	0	randomSolver	94,123	93,577	71,854	71,429	0,000	71,429	32,292	26,610	29,271	62,500	0,000	62,500	27,109	94,654	301	32,292
SPC-0.5-agents0040-timePerDay04-instance0004.json	318	290	28	44	40	40	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	4,924	3,788	4,167	12,500	0,000	12,500	3,164	13,836	44	4,924
SPC-0.5-agents0040-timePerDay04-instance0004.json	318	290	28	44	40	40	100,000	2	2	0	compactingSolver	88,498	87,113	51,645	71,429	0,000	71,429	33,144	27,462	30,208	62,500	0,000	62,500	23,150	97,484	310	33,144
MAD-1.0-agents0390-timePerDay08-instance0007.json	8108	7917	191	482	390	390	100,000	54	19	19	randomSolver	70,959	65,725	57,657	66,551	71,053	68,860	37,642	29,288	36,197	41,580	46,875	46,875	4672,150	97,866	7935	37,642
MAD-1.0-agents0390-timePerDay08-instance0007.json	8108	7917	191	482	390	390	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	8,007	1,475	1,823	32,147	37,171	37,171	922,456	6,364	516	8,007
MAD-1.0-agents0390-timePerDay08-instance0007.json	8108	7917	191	482	390	319	81,795	54	19	19	compactingSolver	92,329	90,671	50,741	58,218	71,053	71,053	38,296	29,942	37,005	41,580	46,875	46,875	9115,106	100,000	8108	45,131
MAD-1.0-agents0420-timePerDay08-instance0006.json	8108	7917	191	512	420	420	100,000	54	19	19	randomSolver	70,118	65,433	57,351	64,113	67,763	67,763	35,924	28,059	34,206	41,580	46,875	46,875	5118,976	99,556	8072	35,924
MAD-1.0-agents0420-timePerDay08-instance0006.json	8108	7917	191	512	420	420	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	38,194	42,105	42,105	7,651	1,495	1,823	32,205	37,171	37,171	977,642	6,734	546	7,651
MAD-1.0-agents0420-timePerDay08-instance0006.json	8108	7917	191	512	420	318	75,714	54	19	19	compactingSolver	92,676	91,075	46,947	58,750	71,053	71,053	36,052	28,188	34,362	41,580	46,875	46,875	7928,739	100,000	8108	45,353
SPC-1.0-agents0045-timePerDay04-instance0006.json	607	579	28	49	45	45	100,000	2	2	0	randomSolver	88,877	88,167	87,607	71,429	0,000	71,429	48,214	43,112	46,944	62,500	0,000	62,500	33,710	86,820	527	48,214
SPC-1.0-agents0045-timePerDay04-instance0006.json	607	579	28	49	45	45	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	4,847	3,827	4,167	12,500	0,000	12,500	7,441	8,072	49	4,847
SPC-1.0-agents0045-timePerDay04-instance0006.json	607	579	28	49	45	45	100,000	2	2	0	compactingSolver	89,816	89,104	80,901	71,429	0,000	71,429	52,381	47,279	51,481	62,500	0,000	62,500	34,737	94,893	576	52,381
TFS-1.0-agents0070-timePerDay04-instance0003.json	2086	1983	103	108	70	70	100,000	27	11	0	randomSolver	92,120	88,909	84,917	82,859	0,000	90,105	55,550	37,809	58,333	46,693	0,000	59,578	299,642	51,918	1083	55,550
TFS-1.0-agents0070-timePerDay04-instance0003.json	2086	1983	103	108	70	70	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,694	2,701	4,167	10,979	0,000	22,078	40,597	5,129	107	7,694
TFS-1.0-agents0070-timePerDay04-instance0003.json	2086	1983	103	108	70	70	100,000	27	11	0	compactingSolver	95,119	93,542	82,470	70,169	0,000	83,673	58,058	40,316	62,202	46,693	0,000	59,578	298,025	55,034	1148	60,291
MAD-0.75-agents0360-timePerDay04-instance0009.json	6129	5938	191	452	360	360	100,000	54	19	19	randomSolver	90,757	89,295	78,475	63,291	67,763	71,053	43,334	34,426	43,223	41,580	46,875	46,875	2401,630	72,752	4459	43,334
MAD-0.75-agents0360-timePerDay04-instance0009.json	6129	5938	191	452	360	360	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	9,845	2,904	3,646	32,147	37,171	36,595	614,750	7,913	485	9,845
MAD-0.75-agents0360-timePerDay04-instance0009.json	6129	5938	191	452	360	360	100,000	54	19	19	compactingSolver	95,598	95,006	75,675	58,256	71,053	71,053	55,378	46,476	58,354	41,522	46,875	46,875	3764,279	97,112	5952	55,378
SPC-0.75-agents0015-timePerDay04-instance0001.json	463	435	28	19	15	15	100,000	2	2	0	randomSolver	89,355	87,288	85,626	71,429	0,000	71,429	56,579	43,421	55,000	62,500	0,000	62,500	12,024	47,084	218	56,579
SPC-0.75-agents0015-timePerDay04-instance0001.json	463	435	28	19	15	15	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	5,921	3,289	4,167	12,500	0,000	12,500	1,934	4,104	19	5,921
SPC-0.75-agents0015-timePerDay04-instance0001.json	463	435	28	19	15	15	100,000	2	2	0	compactingSolver	88,467	86,160	82,057	71,429	0,000	71,429	59,211	46,053	58,333	62,500	0,000	62,500	9,909	49,676	230	59,211
TFS-0.1-agents0110-timePerDay04-instance0004.json	302	199	103	148	110	98	89,091	27	11	0	randomSolver	98,637	99,258	24,621	80,097	0,000	86,240	18,549	5,602	7,538	46,693	0,000	59,578	45,308	100,000	302	20,186
TFS-0.1-agents0110-timePerDay04-instance0004.json	302	199	103	148	110	110	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	6,741	3,097	4,167	10,979	0,000	22,078	7,506	48,675	147	6,741
TFS-0.1-agents0110-timePerDay04-instance0004.json	302	199	103	148	110	21	19,091	27	11	0	compactingSolver	95,020	89,600	14,313	68,778	0,000	86,642	18,549	5,602	7,538	46,693	0,000	59,578	44,538	100,000	302	50,838
MAD-0.9-agents0150-timePerDay06-instance0001.json	7316	7125	191	242	150	150	100,000	54	19	19	randomSolver	84,738	78,251	68,926	64,896	66,667	69,956	47,151	30,513	49,227	41,580	46,875	46,875	1020,281	44,136	3229	47,151
MAD-0.9-agents0150-timePerDay06-instance0001.json	7316	7125	191	242	150	150	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	14,471	1,507	2,431	32,147	36,595	37,171	318,871	3,759	275	14,471
MAD-0.9-agents0150-timePerDay06-instance0001.json	7316	7125	191	242	150	150	100,000	54	19	19	compactingSolver	93,080	90,591	78,437	58,978	71,053	71,053	56,572	39,933	64,426	41,580	46,875	46,875	2592,535	56,957	4167	56,807
MAD-1.0-agents0330-timePerDay06-instance0006.json	8108	7917	191	422	330	330	100,000	54	19	19	randomSolver	79,587	75,706	66,702	63,681	66,667	67,763	43,016	33,475	42,807	41,580	46,875	46,875	3862,439	74,038	6003	43,016
MAD-1.0-agents0330-timePerDay06-instance0006.json	8108	7917	191	422	330	330	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	38,194	42,105	42,105	9,317	1,901	2,431	32,205	36,595	36,595	767,511	5,599	454	9,317
MAD-1.0-agents0330-timePerDay06-instance0006.json	8108	7917	191	422	330	330	100,000	54	19	19	compactingSolver	93,012	91,833	73,675	58,056	71,053	71,053	53,113	43,571	55,719	41,580	46,875	46,875	10192,869	95,659	7756	53,750
SPC-0.9-agents0020-timePerDay04-instance0001.json	549	521	28	24	20	20	100,000	2	2	0	randomSolver	88,113	86,390	85,156	71,429	0,000	71,429	56,424	46,007	55,208	62,500	0,000	62,500	32,198	51,913	285	56,424
SPC-0.9-agents0020-timePerDay04-instance0001.json	549	521	28	24	20	20	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	5,556	3,472	4,167	12,500	0,000	12,500	2,996	4,372	24	5,556
SPC-0.9-agents0020-timePerDay04-instance0001.json	549	521	28	24	20	20	100,000	2	2	0	compactingSolver	88,875	87,215	83,477	71,429	0,000	71,429	58,681	48,264	57,917	62,500	0,000	62,500	17,861	54,281	298	58,681
SPC-0.5-agents0050-timePerDay06-instance0000.json	318	290	28	54	50	50	100,000	2	2	0	randomSolver	90,855	90,035	57,365	71,429	0,000	71,429	19,547	14,918	16,111	62,500	0,000	62,500	29,906	97,484	310	19,547
SPC-0.5-agents0050-timePerDay06-instance0000.json	318	290	28	54	50	50	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	3,498	2,572	2,778	12,500	0,000	12,500	4,202	16,981	54	3,498
SPC-0.5-agents0050-timePerDay06-instance0000.json	318	290	28	54	50	28	56,000	2	2	0	compactingSolver	81,521	78,842	31,086	71,429	0,000	71,429	19,547	14,918	16,111	62,500	0,000	62,500	23,001	97,484	310	32,986
SPC-1.0-agents0055-timePerDay04-instance0008.json	607	579	28	59	55	55	100,000	2	2	0	randomSolver	90,696	90,182	84,795	71,429	0,000	71,429	41,667	37,429	40,152	62,500	0,000	62,500	53,640	90,610	550	41,667
SPC-1.0-agents0055-timePerDay04-instance0008.json	607	579	28	59	55	55	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	4,732	3,884	4,167	12,500	0,000	12,500	8,710	9,720	59	4,732
SPC-1.0-agents0055-timePerDay04-instance0008.json	607	579	28	59	55	55	100,000	2	2	0	compactingSolver	89,801	89,112	68,512	71,429	0,000	71,429	44,915	40,678	43,636	62,500	0,000	62,500	44,506	98,188	596	44,915
TFS-0.9-agents0060-timePerDay08-instance0000.json	1888	1785	103	98	60	60	100,000	27	11	0	randomSolver	82,968	73,325	67,912	86,442	0,000	88,683	48,624	29,145	47,604	46,693	0,000	58,929	220,963	78,019	1473	48,624
TFS-0.9-agents0060-timePerDay08-instance0000.json	1888	1785	103	98	60	60	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	6,778	1,276	2,083	10,979	0,000	22,078	32,446	5,138	97	6,778
TFS-0.9-agents0060-timePerDay08-instance0000.json	1888	1785	103	98	60	60	100,000	27	11	0	compactingSolver	90,987	86,884	80,057	70,925	0,000	84,045	53,863	34,311	56,042	46,693	0,000	59,578	678,570	90,943	1717	56,155
SPC-0.9-agents0055-timePerDay08-instance0005.json	549	521	28	59	55	55	100,000	2	2	0	randomSolver	83,621	82,604	69,087	71,429	0,000	71,429	22,634	18,397	19,735	62,500	0,000	62,500	62,972	98,543	541	22,634
SPC-0.9-agents0055-timePerDay08-instance0005.json	549	521	28	59	55	55	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	2,790	1,942	2,083	12,500	0,000	12,500	8,270	10,747	59	2,790
SPC-0.9-agents0055-timePerDay08-instance0005.json	549	521	28	59	55	37	67,273	2	2	0	compactingSolver	82,057	80,074	37,645	71,429	0,000	71,429	22,634	18,397	19,735	62,500	0,000	62,500	91,594	98,543	541	32,571
SPC-1.0-agents0030-timePerDay08-instance0002.json	607	579	28	34	30	30	100,000	2	2	0	randomSolver	72,465	69,843	69,843	71,429	0,000	71,429	39,706	32,353	36,667	62,500	0,000	62,500	34,530	90,280	548	39,706
SPC-1.0-agents0030-timePerDay08-instance0002.json	607	579	28	34	30	30	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	3,309	1,838	2,083	12,500	0,000	12,500	4,985	5,601	34	3,309
SPC-1.0-agents0030-timePerDay08-instance0002.json	607	579	28	34	30	30	100,000	2	2	0	compactingSolver	82,738	80,810	68,881	71,429	0,000	71,429	41,176	33,824	38,333	62,500	0,000	62,500	52,969	94,234	572	41,176
MAD-0.9-agents0420-timePerDay06-instance0001.json	7316	7125	191	512	420	420	100,000	54	19	19	randomSolver	80,620	77,537	68,030	65,316	69,956	68,860	38,949	31,085	37,894	41,580	46,875	46,875	4044,598	92,113	6739	38,949
MAD-0.9-agents0420-timePerDay06-instance0001.json	7316	7125	191	512	420	420	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	38,194	42,105	42,105	8,128	1,994	2,431	32,205	37,171	36,595	876,289	7,449	545	8,128
MAD-0.9-agents0420-timePerDay06-instance0001.json	7316	7125	191	512	420	388	92,381	54	19	19	compactingSolver	93,271	92,020	54,144	58,927	71,053	71,053	41,688	33,824	41,233	41,580	46,875	46,875	5100,504	100,000	7316	44,841
MAD-0.9-agents0390-timePerDay06-instance0000.json	7316	7125	191	482	390	390	100,000	54	19	19	randomSolver	79,713	76,423	67,164	63,981	67,763	67,763	40,117	31,764	39,257	41,580	46,875	46,875	7368,895	88,710	6490	40,117
MAD-0.9-agents0390-timePerDay06-instance0000.json	7316	7125	191	482	390	390	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	8,476	1,967	2,431	32,147	36,595	37,171	820,061	7,039	515	8,476
MAD-0.9-agents0390-timePerDay06-instance0000.json	7316	7125	191	482	390	389	99,744	54	19	19	compactingSolver	92,966	91,583	58,561	59,252	71,053	71,053	44,283	35,929	44,404	41,580	46,875	46,875	8589,983	100,000	7316	44,653
MAD-1.0-agents0270-timePerDay04-instance0007.json	8108	7917	191	362	270	270	100,000	54	19	19	randomSolver	90,959	89,183	78,531	63,480	66,667	67,763	48,216	37,093	49,732	41,580	46,875	46,875	2368,870	47,780	3874	48,216
MAD-1.0-agents0270-timePerDay04-instance0007.json	8108	7917	191	362	270	270	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	11,417	2,719	3,646	32,147	37,171	37,171	612,055	4,884	396	11,417
MAD-1.0-agents0270-timePerDay04-instance0007.json	8108	7917	191	362	270	270	100,000	54	19	19	compactingSolver	96,064	95,477	84,294	58,218	71,053	71,053	60,402	49,279	66,071	41,580	46,875	46,875	2101,991	62,704	5084	61,420
TFS-0.1-agents0050-timePerDay06-instance0005.json	302	199	103	88	50	50	100,000	27	11	0	randomSolver	96,945	95,324	46,028	77,896	0,000	86,827	28,055	6,282	11,056	46,693	0,000	59,578	23,911	100,000	302	28,055
TFS-0.1-agents0050-timePerDay06-instance0005.json	302	199	103	88	50	50	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,707	1,578	2,778	10,979	0,000	22,078	3,879	28,808	87	7,707
TFS-0.1-agents0050-timePerDay06-instance0005.json	302	199	103	88	50	17	34,000	27	11	0	compactingSolver	92,757	79,855	21,219	69,786	0,000	84,014	28,055	6,282	11,056	46,693	0,000	59,578	26,326	100,000	302	49,377
MAD-0.9-agents0330-timePerDay08-instance0001.json	7316	7125	191	422	330	330	100,000	54	19	19	randomSolver	72,052	66,358	58,340	64,695	71,053	66,667	39,192	29,650	37,917	41,580	46,875	46,875	10444,430	96,432	7055	39,192
MAD-0.9-agents0330-timePerDay08-instance0001.json	7316	7125	191	422	330	330	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	38,194	42,105	42,105	8,894	1,426	1,823	32,205	37,171	37,171	713,714	6,233	456	8,894
MAD-0.9-agents0330-timePerDay08-instance0001.json	7316	7125	191	422	330	298	90,303	54	19	19	compactingSolver	92,445	90,739	55,337	58,218	71,053	71,053	40,320	30,778	39,358	41,580	46,875	46,875	10367,592	100,000	7316	44,194
MAD-1.0-agents0150-timePerDay08-instance0006.json	8108	7917	191	242	150	150	100,000	54	19	19	randomSolver	80,772	72,471	63,593	63,580	67,763	69,956	47,297	30,658	49,462	41,580	46,875	46,875	2330,109	52,553	4261	47,297
MAD-1.0-agents0150-timePerDay08-instance0006.json	8108	7917	191	242	150	150	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	14,140	1,130	1,823	32,147	37,171	37,171	357,883	3,404	276	14,140
